,Type,HBA,X HBA,Mw HBA,HBD,X HBD,Mw HBD,T (K),Viscosity
178,3,C[N+](C)(C)CC1=CC=CC=C1.[Cl-],0.333,185.69,CC(=O)O,0.667,60.05,293.15,151.3
179,3,C[N+](C)(C)CC1=CC=CC=C1.[Cl-],0.333,185.69,CC(=O)O,0.667,60.05,303.15,85.38
180,3,C[N+](C)(C)CC1=CC=CC=C1.[Cl-],0.333,185.69,CC(=O)O,0.667,60.05,308.15,68.62
181,3,C[N+](C)(C)CC1=CC=CC=C1.[Cl-],0.333,185.69,CC(=O)O,0.667,60.05,318.15,49.83
182,3,C[N+](C)(C)CC1=CC=CC=C1.[Cl-],0.333,185.69,CC(=O)O,0.667,60.05,323.15,39.11
183,3,C[N+](C)(C)CC1=CC=CC=C1.[Cl-],0.333,185.69,CC(=O)O,0.667,60.05,343.15,22.39
184,3,C[N+](C)(C)CC1=CC=CC=C1.[Cl-],0.400,185.69,C(C(CO)O)O,0.600,92.09,293.15,1017.67
185,3,C[N+](C)(C)CC1=CC=CC=C1.[Cl-],0.400,185.69,C(C(CO)O)O,0.600,92.09,303.15,453.89
186,3,C[N+](C)(C)CC1=CC=CC=C1.[Cl-],0.400,185.69,C(C(CO)O)O,0.600,92.09,308.15,319.51
187,3,C[N+](C)(C)CC1=CC=CC=C1.[Cl-],0.400,185.69,C(C(CO)O)O,0.600,92.09,323.15,133.51
188,3,C[N+](C)(C)CC1=CC=CC=C1.[Cl-],0.400,185.69,C(C(CO)O)O,0.600,92.09,328.15,103.43
189,3,C[N+](C)(C)CC1=CC=CC=C1.[Cl-],0.400,185.69,C(C(CO)O)O,0.600,92.09,333.15,83.2
190,3,C[N+](C)(C)CC1=CC=CC=C1.[Cl-],0.700,185.69,CC(=O)CCC(=O)O,0.300,116.12,293.15,130.1
191,3,C1=CC=C(C=C1)C[P+](C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4.[Cl-],0.250,388.87,C(CO)O,0.750,62.07,308.15,85.5
192,3,C1=CC=C(C=C1)C[P+](C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4.[Cl-],0.250,388.87,C(CO)O,0.750,62.07,318.15,59.3
193,3,C1=CC=C(C=C1)C[P+](C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4.[Cl-],0.250,388.87,C(CO)O,0.750,62.07,338.15,35.9
194,3,C1=CC=C(C=C1)C[P+](C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4.[Cl-],0.170,388.87,C(C(CO)O)O,0.830,92.09,313.15,553.7
195,3,C1=CC=C(C=C1)C[P+](C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4.[Cl-],0.170,388.87,C(C(CO)O)O,0.830,92.09,318.15,339.3
196,3,C1=CC=C(C=C1)C[P+](C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4.[Cl-],0.170,388.87,C(C(CO)O)O,0.830,92.09,358.15,75.5
197,3,CCC[N+](CCC)(CCC)CC1=CC=CC=C1.[Cl-],0.250,269.85,CC(C(=O)O)O,0.750,90.08,293.15,780.5
198,3,CCC[N+](CCC)(CCC)CC1=CC=CC=C1.[Cl-],0.250,269.85,CC(C(=O)O)O,0.750,90.08,298.15,489.2
199,3,CCC[N+](CCC)(CCC)CC1=CC=CC=C1.[Cl-],0.250,269.85,CC(C(=O)O)O,0.750,90.08,313.15,215.6
200,3,CCC[N+](CCC)(CCC)CC1=CC=CC=C1.[Cl-],0.250,269.85,CC(C(=O)O)O,0.750,90.08,318.15,150.6
201,3,CCC[N+](CCC)(CCC)CC1=CC=CC=C1.[Cl-],0.250,269.85,CC(C(=O)O)O,0.750,90.08,328.15,81.3
202,3,CCC[N+](CCC)(CCC)CC1=CC=CC=C1.[Cl-],0.250,269.85,C(CO)O,0.750,62.07,283.15,327.9
203,3,CCC[N+](CCC)(CCC)CC1=CC=CC=C1.[Cl-],0.250,269.85,C(CO)O,0.750,62.07,293.15,164.6
204,3,CCC[N+](CCC)(CCC)CC1=CC=CC=C1.[Cl-],0.250,269.85,C(CO)O,0.750,62.07,298.15,121.0
205,3,CCC[N+](CCC)(CCC)CC1=CC=CC=C1.[Cl-],0.250,269.85,C(CO)O,0.750,62.07,308.15,70.6
206,3,CCC[N+](CCC)(CCC)CC1=CC=CC=C1.[Cl-],0.250,269.85,C(CO)O,0.750,62.07,313.15,54.4
207,3,CCC[N+](CCC)(CCC)CC1=CC=CC=C1.[Cl-],0.250,269.85,C(CO)O,0.750,62.07,318.15,42.1
208,3,CCC[N+](CCC)(CCC)CC1=CC=CC=C1.[Cl-],0.250,269.85,C(CO)O,0.750,62.07,333.15,33.5
209,3,CCC[N+](CCC)(CCC)CC1=CC=CC=C1.[Cl-],0.250,269.85,C(CO)O,0.750,62.07,338.15,27.0
210,3,CCC[N+](CCC)(CCC)CC1=CC=CC=C1.[Cl-],0.150,269.85,C(C(CO)O)O,0.850,92.09,288.15,1890.5
211,3,CCC[N+](CCC)(CCC)CC1=CC=CC=C1.[Cl-],0.150,269.85,C(C(CO)O)O,0.850,92.09,293.15,1179.6
212,3,CCC[N+](CCC)(CCC)CC1=CC=CC=C1.[Cl-],0.150,269.85,C(C(CO)O)O,0.850,92.09,303.15,519.3
213,3,CCC[N+](CCC)(CCC)CC1=CC=CC=C1.[Cl-],0.150,269.85,C(C(CO)O)O,0.850,92.09,313.15,359.2
214,3,CCC[N+](CCC)(CCC)CC1=CC=CC=C1.[Cl-],0.150,269.85,C(C(CO)O)O,0.850,92.09,323.15,180.1
215,3,CCC[N+](CCC)(CCC)CC1=CC=CC=C1.[Cl-],0.250,269.85,C(C(CO)O)O,0.750,92.09,338.15,97.0
216,3,CCC[N+](CCC)(CCC)CC1=CC=CC=C1.[Cl-],0.250,269.85,C1=CC=C(C=C1)O,0.750,94.11,333.15,32.6
217,3,CCC[N+](CCC)(CCC)CC1=CC=CC=C1.[Cl-],0.250,269.85,C1=CC=C(C=C1)O,0.750,94.11,338.15,25.8
218,3,CCC[N+](CCC)(CCC)CC1=CC=CC=C1.[Cl-],0.350,269.85,C1=CC=C(C=C1)O,0.650,94.11,283.15,638.4
219,3,CCC[N+](CCC)(CCC)CC1=CC=CC=C1.[Cl-],0.350,269.85,C1=CC=C(C=C1)O,0.650,94.11,288.15,381.5
220,3,CCC[N+](CCC)(CCC)CC1=CC=CC=C1.[Cl-],0.350,269.85,C1=CC=C(C=C1)O,0.650,94.11,308.15,156.7
221,3,CCC[N+](CCC)(CCC)CC1=CC=CC=C1.[Cl-],0.350,269.85,C1=CC=C(C=C1)O,0.650,94.11,313.15,107.0
222,3,CCC[N+](CCC)(CCC)CC1=CC=CC=C1.[Cl-],0.350,269.85,C1=CC=C(C=C1)O,0.650,94.11,323.15,57.6
223,3,CCC[N+](CCC)(CCC)CC1=CC=CC=C1.[Cl-],0.350,269.85,C1=CC=C(C=C1)O,0.650,94.11,328.15,43.1
224,3,C[N+](C)(C)CC(=O)[O-],0.160,117.15,CC(C(=O)O)O,0.840,90.08,298.15,245.3
225,3,C[N+](C)(C)CC(=O)[O-],0.160,117.15,CC(C(=O)O)O,0.840,90.08,303.15,167.7
226,3,C[N+](C)(C)CC(=O)[O-],0.160,117.15,CC(C(=O)O)O,0.840,90.08,313.15,86.1
227,3,C[N+](C)(C)CC(=O)[O-],0.160,117.15,CC(C(=O)O)O,0.840,90.08,318.15,65.5
228,3,C[N+](C)(C)CC(=O)[O-],0.160,117.15,CC(C(=O)O)O,0.840,90.08,328.15,39.6
229,3,C[N+](C)(C)CC(=O)[O-],0.160,117.15,CC(C(=O)O)O,0.840,90.08,333.15,31.1
230,3,C[N+](C)(C)CC(=O)[O-],0.160,117.15,CC(C(=O)O)O,0.840,90.08,343.15,20.6
231,3,C[N+](C)(C)CC(=O)[O-],0.333,117.15,CC(C(=O)O)O,0.667,90.08,298.15,1266.0
232,3,C[N+](C)(C)CC(=O)[O-],0.333,117.15,CC(C(=O)O)O,0.667,90.08,308.15,544.6
233,3,C[N+](C)(C)CC(=O)[O-],0.333,117.15,CC(C(=O)O)O,0.667,90.08,313.15,374.6
234,3,C[N+](C)(C)CC(=O)[O-],0.333,117.15,CC(C(=O)O)O,0.667,90.08,323.15,190.2
235,3,C[N+](C)(C)CC(=O)[O-],0.333,117.15,CC(C(=O)O)O,0.667,90.08,328.15,141.6
236,3,C[N+](C)(C)CC(=O)[O-],0.333,117.15,CC(C(=O)O)O,0.667,90.08,338.15,83.7
237,3,C[N+](C)(C)CC(=O)[O-],0.333,117.15,CC(C(=O)O)O,0.667,90.08,343.15,65.9
238,3,C[N+](C)(C)CC(=O)[O-],0.333,117.15,CC(=O)CCC(=O)O,0.667,116.12,293.15,1342.0
239,3,C[N+](C)(C)CC(=O)[O-],0.333,117.15,CC(=O)CCC(=O)O,0.667,116.12,303.15,857.3
240,3,C[N+](C)(C)CC(=O)[O-],0.333,117.15,CC(=O)CCC(=O)O,0.667,116.12,313.15,393.6
241,3,C[N+](C)(C)CC(=O)[O-],0.333,117.15,CC(=O)CCC(=O)O,0.667,116.12,318.15,268.9
242,3,C[N+](C)(C)CC(=O)[O-],0.333,117.15,CC(=O)CCC(=O)O,0.667,116.12,323.15,194.2
243,3,C[N+](C)(C)CC(=O)[O-],0.333,117.15,CC(=O)CCC(=O)O,0.667,116.12,328.15,145.7
244,3,C[N+](C)(C)CC(=O)[O-],0.333,117.15,CC(=O)CCC(=O)O,0.667,116.12,338.15,84.8
245,3,C[N+](C)(C)CC(=O)[O-],0.333,117.15,CC(=O)CCC(=O)O,0.667,116.12,343.15,67.0
246,3,C[N+](C)(C)CCO.[Cl-],0.050,139.62,CCC(CO)O,0.950,90.12,295.15,55.0
247,3,C[N+](C)(C)CCO.[Cl-],0.050,139.62,CCC(CO)O,0.950,90.12,297.15,48.0
248,3,C[N+](C)(C)CCO.[Cl-],0.050,139.62,CCC(CO)O,0.950,90.12,301.15,34.0
249,3,C[N+](C)(C)CCO.[Cl-],0.050,139.62,CCC(CO)O,0.950,90.12,303.15,31.0
250,3,C[N+](C)(C)CCO.[Cl-],0.050,139.62,CCC(CO)O,0.950,90.12,307.15,22.0
251,3,C[N+](C)(C)CCO.[Cl-],0.050,139.62,CCC(CO)O,0.950,90.12,309.15,19.0
252,3,C[N+](C)(C)CCO.[Cl-],0.100,139.62,CCC(CO)O,0.900,90.12,295.15,53.0
253,3,C[N+](C)(C)CCO.[Cl-],0.100,139.62,CCC(CO)O,0.900,90.12,297.15,45.0
254,3,C[N+](C)(C)CCO.[Cl-],0.100,139.62,CCC(CO)O,0.900,90.12,301.15,36.0
255,3,C[N+](C)(C)CCO.[Cl-],0.100,139.62,CCC(CO)O,0.900,90.12,303.15,31.0
256,3,C[N+](C)(C)CCO.[Cl-],0.100,139.62,CCC(CO)O,0.900,90.12,307.15,22.0
257,3,C[N+](C)(C)CCO.[Cl-],0.100,139.62,CCC(CO)O,0.900,90.12,309.15,19.0
258,3,C[N+](C)(C)CCO.[Cl-],0.150,139.62,CCC(CO)O,0.850,90.12,295.15,60.0
259,3,C[N+](C)(C)CCO.[Cl-],0.150,139.62,CCC(CO)O,0.850,90.12,297.15,53.0
260,3,C[N+](C)(C)CCO.[Cl-],0.150,139.62,CCC(CO)O,0.850,90.12,301.15,38.0
261,3,C[N+](C)(C)CCO.[Cl-],0.150,139.62,CCC(CO)O,0.850,90.12,303.15,36.0
262,3,C[N+](C)(C)CCO.[Cl-],0.150,139.62,CCC(CO)O,0.850,90.12,307.15,26.0
263,3,C[N+](C)(C)CCO.[Cl-],0.150,139.62,CCC(CO)O,0.850,90.12,309.15,22.0
264,3,C[N+](C)(C)CCO.[Cl-],0.200,139.62,CCC(CO)O,0.800,90.12,295.15,70.0
265,3,C[N+](C)(C)CCO.[Cl-],0.200,139.62,CCC(CO)O,0.800,90.12,297.15,62.0
266,3,C[N+](C)(C)CCO.[Cl-],0.200,139.62,CCC(CO)O,0.800,90.12,301.15,48.0
267,3,C[N+](C)(C)CCO.[Cl-],0.200,139.62,CCC(CO)O,0.800,90.12,303.15,41.0
268,3,C[N+](C)(C)CCO.[Cl-],0.200,139.62,CCC(CO)O,0.800,90.12,307.15,31.0
269,3,C[N+](C)(C)CCO.[Cl-],0.200,139.62,CCC(CO)O,0.800,90.12,309.15,29.0
270,3,C[N+](C)(C)CCO.[Cl-],0.140,139.62,CC(CO)O,0.860,76.09,283.15,70.57
271,3,C[N+](C)(C)CCO.[Cl-],0.140,139.62,CC(CO)O,0.860,76.09,288.15,55.1
272,3,C[N+](C)(C)CCO.[Cl-],0.140,139.62,CC(CO)O,0.860,76.09,298.15,33.33
273,3,C[N+](C)(C)CCO.[Cl-],0.140,139.62,CC(CO)O,0.860,76.09,303.15,26.42
274,3,C[N+](C)(C)CCO.[Cl-],0.140,139.62,CC(CO)O,0.860,76.09,313.15,17.41
275,3,C[N+](C)(C)CCO.[Cl-],0.140,139.62,CC(CO)O,0.860,76.09,318.15,14.3
276,3,C[N+](C)(C)CCO.[Cl-],0.170,139.62,CC(CO)O,0.830,76.09,283.15,73.34
277,3,C[N+](C)(C)CCO.[Cl-],0.170,139.62,CC(CO)O,0.830,76.09,288.15,57.12
278,3,C[N+](C)(C)CCO.[Cl-],0.170,139.62,CC(CO)O,0.830,76.09,298.15,34.61
279,3,C[N+](C)(C)CCO.[Cl-],0.170,139.62,CC(CO)O,0.830,76.09,303.15,27.67
280,3,C[N+](C)(C)CCO.[Cl-],0.170,139.62,CC(CO)O,0.830,76.09,313.15,18.56
281,3,C[N+](C)(C)CCO.[Cl-],0.170,139.62,CC(CO)O,0.830,76.09,318.15,15.55
282,3,C[N+](C)(C)CCO.[Cl-],0.200,139.62,CC(CO)O,0.800,76.09,283.15,80.19
283,3,C[N+](C)(C)CCO.[Cl-],0.200,139.62,CC(CO)O,0.800,76.09,288.15,61.49
284,3,C[N+](C)(C)CCO.[Cl-],0.200,139.62,CC(CO)O,0.800,76.09,298.15,37.47
285,3,C[N+](C)(C)CCO.[Cl-],0.200,139.62,CC(CO)O,0.800,76.09,303.15,30.4
286,3,C[N+](C)(C)CCO.[Cl-],0.200,139.62,CC(CO)O,0.800,76.09,313.15,20.43
287,3,C[N+](C)(C)CCO.[Cl-],0.200,139.62,CC(CO)O,0.800,76.09,318.15,17.0
288,3,C[N+](C)(C)CCO.[Cl-],0.250,139.62,CC(CO)O,0.750,76.09,283.15,94.05
289,3,C[N+](C)(C)CCO.[Cl-],0.250,139.62,CC(CO)O,0.750,76.09,288.15,72.1
290,3,C[N+](C)(C)CCO.[Cl-],0.250,139.62,CC(CO)O,0.750,76.09,298.15,44.5
291,3,C[N+](C)(C)CCO.[Cl-],0.250,139.62,CC(CO)O,0.750,76.09,303.15,35.89
292,3,C[N+](C)(C)CCO.[Cl-],0.250,139.62,CC(CO)O,0.750,76.09,313.15,24.25
293,3,C[N+](C)(C)CCO.[Cl-],0.250,139.62,CC(CO)O,0.750,76.09,318.15,20.01
294,3,C[N+](C)(C)CCO.[Cl-],0.140,139.62,C(CO)CO,0.860,76.09,293.15,53.95
295,3,C[N+](C)(C)CCO.[Cl-],0.140,139.62,C(CO)CO,0.860,76.09,298.15,42.83
296,3,C[N+](C)(C)CCO.[Cl-],0.140,139.62,C(CO)CO,0.860,76.09,308.15,28.58
297,3,C[N+](C)(C)CCO.[Cl-],0.140,139.62,C(CO)CO,0.860,76.09,313.15,24.01
298,3,C[N+](C)(C)CCO.[Cl-],0.140,139.62,C(CO)CO,0.860,76.09,323.15,17.26
299,3,C[N+](C)(C)CCO.[Cl-],0.140,139.62,C(CO)CO,0.860,76.09,328.15,14.7
300,3,C[N+](C)(C)CCO.[Cl-],0.170,139.62,C(CO)CO,0.830,76.09,293.15,57.14
301,3,C[N+](C)(C)CCO.[Cl-],0.170,139.62,C(CO)CO,0.830,76.09,298.15,46.14
302,3,C[N+](C)(C)CCO.[Cl-],0.170,139.62,C(CO)CO,0.830,76.09,308.15,30.92
303,3,C[N+](C)(C)CCO.[Cl-],0.170,139.62,C(CO)CO,0.830,76.09,313.15,25.67
304,3,C[N+](C)(C)CCO.[Cl-],0.170,139.62,C(CO)CO,0.830,76.09,323.15,18.26
305,3,C[N+](C)(C)CCO.[Cl-],0.170,139.62,C(CO)CO,0.830,76.09,328.15,15.56
306,3,C[N+](C)(C)CCO.[Cl-],0.200,139.62,C(CO)CO,0.800,76.09,293.15,61.31
307,3,C[N+](C)(C)CCO.[Cl-],0.200,139.62,C(CO)CO,0.800,76.09,298.15,49.49
308,3,C[N+](C)(C)CCO.[Cl-],0.200,139.62,C(CO)CO,0.800,76.09,308.15,33.88
309,3,C[N+](C)(C)CCO.[Cl-],0.200,139.62,C(CO)CO,0.800,76.09,313.15,27.31
310,3,C[N+](C)(C)CCO.[Cl-],0.200,139.62,C(CO)CO,0.800,76.09,323.15,19.63
311,3,C[N+](C)(C)CCO.[Cl-],0.200,139.62,C(CO)CO,0.800,76.09,328.15,16.91
312,3,C[N+](C)(C)CCO.[Cl-],0.200,139.62,C(CO)CO,0.800,76.09,303.15,34.45
313,3,C[N+](C)(C)CCO.[Cl-],0.200,139.62,C(CO)CO,0.800,76.09,308.15,28.87
314,3,C[N+](C)(C)CCO.[Cl-],0.200,139.62,C(CO)CO,0.800,76.09,318.15,20.52
315,3,C[N+](C)(C)CCO.[Cl-],0.200,139.62,C(CO)CO,0.800,76.09,323.15,17.57
316,3,C[N+](C)(C)CCO.[Cl-],0.200,139.62,C(CO)CO,0.800,76.09,333.15,13.21
317,3,C[N+](C)(C)CCO.[Cl-],0.200,139.62,C(CO)CO,0.800,76.09,338.15,11.58
318,3,C[N+](C)(C)CCO.[Cl-],0.250,139.62,C(CO)CO,0.750,76.09,293.15,69.74
319,3,C[N+](C)(C)CCO.[Cl-],0.250,139.62,C(CO)CO,0.750,76.09,298.15,55.76
320,3,C[N+](C)(C)CCO.[Cl-],0.250,139.62,C(CO)CO,0.750,76.09,303.15,45.4
321,3,C[N+](C)(C)CCO.[Cl-],0.250,139.62,C(CO)CO,0.750,76.09,318.15,26.52
322,3,C[N+](C)(C)CCO.[Cl-],0.250,139.62,C(CO)CO,0.750,76.09,328.15,19.46
323,3,C[N+](C)(C)CCO.[Cl-],0.250,139.62,C(CO)CO,0.750,76.09,333.15,16.88
324,3,C[N+](C)(C)CCO.[Cl-],0.250,139.62,C(CO)CO,0.750,76.09,308.15,33.17
325,3,C[N+](C)(C)CCO.[Cl-],0.250,139.62,C(CO)CO,0.750,76.09,313.15,27.84
326,3,C[N+](C)(C)CCO.[Cl-],0.250,139.62,C(CO)CO,0.750,76.09,323.15,20.25
327,3,C[N+](C)(C)CCO.[Cl-],0.250,139.62,C(CO)CO,0.750,76.09,328.15,17.56
328,3,C[N+](C)(C)CCO.[Cl-],0.250,139.62,C(CO)CO,0.750,76.09,338.15,13.42
329,3,C[N+](C)(C)CCO.[Cl-],0.250,139.62,C(CO)CO,0.750,76.09,343.15,11.85
330,3,C[N+](C)(C)CCO.[Cl-],0.050,139.62,C(CCO)CO,0.950,90.12,295.15,68.0
331,3,C[N+](C)(C)CCO.[Cl-],0.050,139.62,C(CCO)CO,0.950,90.12,297.15,60.0
332,3,C[N+](C)(C)CCO.[Cl-],0.050,139.62,C(CCO)CO,0.950,90.12,301.15,48.0
333,3,C[N+](C)(C)CCO.[Cl-],0.050,139.62,C(CCO)CO,0.950,90.12,303.15,44.0
334,3,C[N+](C)(C)CCO.[Cl-],0.050,139.62,C(CCO)CO,0.950,90.12,307.15,36.0
335,3,C[N+](C)(C)CCO.[Cl-],0.050,139.62,C(CCO)CO,0.950,90.12,309.15,32.0
336,3,C[N+](C)(C)CCO.[Cl-],0.100,139.62,C(CCO)CO,0.900,90.12,293.15,84.0
337,3,C[N+](C)(C)CCO.[Cl-],0.100,139.62,C(CCO)CO,0.900,90.12,295.15,72.0
338,3,C[N+](C)(C)CCO.[Cl-],0.100,139.62,C(CCO)CO,0.900,90.12,299.15,54.0
339,3,C[N+](C)(C)CCO.[Cl-],0.100,139.62,C(CCO)CO,0.900,90.12,301.15,48.0
340,3,C[N+](C)(C)CCO.[Cl-],0.100,139.62,C(CCO)CO,0.900,90.12,305.15,40.0
341,3,C[N+](C)(C)CCO.[Cl-],0.100,139.62,C(CCO)CO,0.900,90.12,307.15,36.0
342,3,C[N+](C)(C)CCO.[Cl-],0.100,139.62,C(CCO)CO,0.900,90.12,311.15,30.0
343,3,C[N+](C)(C)CCO.[Cl-],0.140,139.62,C(CCO)CO,0.860,90.12,293.15,91.44
344,3,C[N+](C)(C)CCO.[Cl-],0.140,139.62,C(CCO)CO,0.860,90.12,303.15,57.86
345,3,C[N+](C)(C)CCO.[Cl-],0.140,139.62,C(CCO)CO,0.860,90.12,308.15,46.72
346,3,C[N+](C)(C)CCO.[Cl-],0.140,139.62,C(CCO)CO,0.860,90.12,318.15,31.67
347,3,C[N+](C)(C)CCO.[Cl-],0.140,139.62,C(CCO)CO,0.860,90.12,323.15,26.47
348,3,C[N+](C)(C)CCO.[Cl-],0.140,139.62,C(CCO)CO,0.860,90.12,333.15,18.98
349,3,C[N+](C)(C)CCO.[Cl-],0.150,139.62,C(CCO)CO,0.850,90.12,293.15,78.0
350,3,C[N+](C)(C)CCO.[Cl-],0.150,139.62,C(CCO)CO,0.850,90.12,297.15,62.0
351,3,C[N+](C)(C)CCO.[Cl-],0.150,139.62,C(CCO)CO,0.850,90.12,299.15,55.0
352,3,C[N+](C)(C)CCO.[Cl-],0.150,139.62,C(CCO)CO,0.850,90.12,303.15,44.0
353,3,C[N+](C)(C)CCO.[Cl-],0.150,139.62,C(CCO)CO,0.850,90.12,305.15,40.0
354,3,C[N+](C)(C)CCO.[Cl-],0.150,139.62,C(CCO)CO,0.850,90.12,309.15,34.0
355,3,C[N+](C)(C)CCO.[Cl-],0.150,139.62,C(CCO)CO,0.850,90.12,311.15,31.0
356,3,C[N+](C)(C)CCO.[Cl-],0.170,139.62,C(CCO)CO,0.830,90.12,298.15,74.9
357,3,C[N+](C)(C)CCO.[Cl-],0.170,139.62,C(CCO)CO,0.830,90.12,303.15,59.28
358,3,C[N+](C)(C)CCO.[Cl-],0.170,139.62,C(CCO)CO,0.830,90.12,313.15,39.41
359,3,C[N+](C)(C)CCO.[Cl-],0.170,139.62,C(CCO)CO,0.830,90.12,318.15,32.5
360,3,C[N+](C)(C)CCO.[Cl-],0.170,139.62,C(CCO)CO,0.830,90.12,328.15,23.31
361,3,C[N+](C)(C)CCO.[Cl-],0.170,139.62,C(CCO)CO,0.830,90.12,333.15,19.64
362,3,C[N+](C)(C)CCO.[Cl-],0.200,139.62,C(CCO)CO,0.800,90.12,295.15,76.0
363,3,C[N+](C)(C)CCO.[Cl-],0.200,139.62,C(CCO)CO,0.800,90.12,297.15,68.0
364,3,C[N+](C)(C)CCO.[Cl-],0.200,139.62,C(CCO)CO,0.800,90.12,301.15,55.0
365,3,C[N+](C)(C)CCO.[Cl-],0.200,139.62,C(CCO)CO,0.800,90.12,305.15,46.0
366,3,C[N+](C)(C)CCO.[Cl-],0.200,139.62,C(CCO)CO,0.800,90.12,309.15,38.0
367,3,C[N+](C)(C)CCO.[Cl-],0.200,139.62,C(CCO)CO,0.800,90.12,311.15,35.0
368,3,C[N+](C)(C)CCO.[Cl-],0.200,139.62,C(CCO)CO,0.800,90.12,298.15,78.77
369,3,C[N+](C)(C)CCO.[Cl-],0.200,139.62,C(CCO)CO,0.800,90.12,303.15,62.96
370,3,C[N+](C)(C)CCO.[Cl-],0.200,139.62,C(CCO)CO,0.800,90.12,313.15,41.67
371,3,C[N+](C)(C)CCO.[Cl-],0.200,139.62,C(CCO)CO,0.800,90.12,318.15,34.51
372,3,C[N+](C)(C)CCO.[Cl-],0.200,139.62,C(CCO)CO,0.800,90.12,328.15,24.36
373,3,C[N+](C)(C)CCO.[Cl-],0.200,139.62,C(CCO)CO,0.800,90.12,333.15,20.75
374,3,C[N+](C)(C)CCO.[Cl-],0.200,139.62,C(CCO)CO,0.800,90.12,308.15,44.49
375,3,C[N+](C)(C)CCO.[Cl-],0.200,139.62,C(CCO)CO,0.800,90.12,313.15,36.66
376,3,C[N+](C)(C)CCO.[Cl-],0.200,139.62,C(CCO)CO,0.800,90.12,323.15,25.74
377,3,C[N+](C)(C)CCO.[Cl-],0.200,139.62,C(CCO)CO,0.800,90.12,328.15,21.73
378,3,C[N+](C)(C)CCO.[Cl-],0.200,139.62,C(CCO)CO,0.800,90.12,338.15,16.09
379,3,C[N+](C)(C)CCO.[Cl-],0.200,139.62,C(CCO)CO,0.800,90.12,343.15,14.0
380,3,C[N+](C)(C)CCO.[Cl-],0.250,139.62,C(CCO)CO,0.750,90.12,301.15,66.0
381,3,C[N+](C)(C)CCO.[Cl-],0.250,139.62,C(CCO)CO,0.750,90.12,305.15,52.0
382,3,C[N+](C)(C)CCO.[Cl-],0.250,139.62,C(CCO)CO,0.750,90.12,309.15,42.0
383,3,C[N+](C)(C)CCO.[Cl-],0.250,139.62,C(CCO)CO,0.750,90.12,311.15,38.0
384,3,C[N+](C)(C)CCO.[Cl-],0.250,139.62,C(CCO)CO,0.750,90.12,298.15,87.4
385,3,C[N+](C)(C)CCO.[Cl-],0.250,139.62,C(CCO)CO,0.750,90.12,303.15,70.16
386,3,C[N+](C)(C)CCO.[Cl-],0.250,139.62,C(CCO)CO,0.750,90.12,313.15,47.89
387,3,C[N+](C)(C)CCO.[Cl-],0.250,139.62,C(CCO)CO,0.750,90.12,318.15,39.53
388,3,C[N+](C)(C)CCO.[Cl-],0.250,139.62,C(CCO)CO,0.750,90.12,328.15,27.82
389,3,C[N+](C)(C)CCO.[Cl-],0.250,139.62,C(CCO)CO,0.750,90.12,333.15,23.6
390,3,C[N+](C)(C)CCO.[Cl-],0.250,139.62,C(CCO)CO,0.750,90.12,308.15,49.3
391,3,C[N+](C)(C)CCO.[Cl-],0.250,139.62,C(CCO)CO,0.750,90.12,313.15,40.55
392,3,C[N+](C)(C)CCO.[Cl-],0.250,139.62,C(CCO)CO,0.750,90.12,323.15,28.53
393,3,C[N+](C)(C)CCO.[Cl-],0.250,139.62,C(CCO)CO,0.750,90.12,328.15,24.31
394,3,C[N+](C)(C)CCO.[Cl-],0.250,139.62,C(CCO)CO,0.750,90.12,338.15,18.02
395,3,C[N+](C)(C)CCO.[Cl-],0.250,139.62,C(CCO)CO,0.750,90.12,343.15,15.7
396,3,C[N+](C)(C)CCO.[Cl-],0.333,139.62,C(=O)(C(F)(F)F)N,0.667,113.04,303.15,77.3
397,3,C[N+](C)(C)CCO.[Cl-],0.200,139.62,CC(C(C)O)O,0.800,90.12,293.15,54.75
398,3,C[N+](C)(C)CCO.[Cl-],0.200,139.62,CC(C(C)O)O,0.800,90.12,298.15,53.5
399,3,C[N+](C)(C)CCO.[Cl-],0.200,139.62,CC(C(C)O)O,0.800,90.12,308.15,31.73
400,3,C[N+](C)(C)CCO.[Cl-],0.200,139.62,CC(C(C)O)O,0.800,90.12,313.15,25.22
401,3,C[N+](C)(C)CCO.[Cl-],0.200,139.62,CC(C(C)O)O,0.800,90.12,323.15,16.86
402,3,C[N+](C)(C)CCO.[Cl-],0.200,139.62,CC(C(C)O)O,0.800,90.12,328.15,14.04
403,3,C[N+](C)(C)CCO.[Cl-],0.250,139.62,CC(C(C)O)O,0.750,90.12,293.15,84.88
404,3,C[N+](C)(C)CCO.[Cl-],0.250,139.62,CC(C(C)O)O,0.750,90.12,298.15,63.93
405,3,C[N+](C)(C)CCO.[Cl-],0.250,139.62,CC(C(C)O)O,0.750,90.12,308.15,38.16
